Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Peru,World,Fuels,Export,Export(US$ Mil),           2411.68,           4753.05,           5520.37,           5364.65,           4886.39,           3345.41,           2068.27,           2860.62,           2409.66,           1901.85,           1595.89,            694.17,            666.15,            479.74,            413.98,            403.65,            250.11,            252.03,            401.77,            384.69,            268.19,            177.06,,            204.94,,,,
Peru,World,Hides and Skins,Export,Export(US$ Mil),             60.41,             55.76,             49.48,             47.88,             47.32,             33.42,             24.43,             39.42,             43.88,             38.88,             30.03,             32.74,             26.28,             21.48,             16.84,             11.76,              7.37,              7.37,             10.45,              8.31,              5.72,              6.27,,              6.39,,,,
Peru,World,Intermediate goods,Export,Export(US$ Mil),          12476.80,          14165.64,          17191.14,          19083.52,          19946.92,          16271.43,          12965.04,          14099.37,          12076.26,          11578.60,           8403.02,           6807.11,           5132.15,           4324.71,           3868.57,           4127.65,           3523.52,           3193.65,           3758.48,           3391.30,           3100.41,           2648.59,,           1989.00,,,,
Peru,World,Mach and Elec,Export,Export(US$ Mil),            375.48,            389.85,            357.42,            370.06,            312.85,            296.66,            276.76,            226.16,            149.11,            109.34,            136.99,             98.90,             68.06,             67.61,            121.26,             69.49,             53.46,             74.70,             40.67,             31.34,             26.68,             22.25,,             26.78,,,,
Peru,World,Metals,Export,Export(US$ Mil),           3158.27,           4072.84,           4386.54,           4287.28,           5115.57,           4671.11,           2981.87,           4518.62,           4586.70,           4648.77,           2839.23,           2256.84,           1416.26,           1234.60,           1125.85,           1346.07,           1091.71,           1107.84,           1395.57,           1278.67,           1321.05,            996.65,,            936.62,,,,
Peru,World,Minerals,Export,Export(US$ Mil),          10363.77,          10981.31,          12004.28,          13876.56,          13459.55,          10362.46,           6799.07,           8631.78,           9023.16,           6345.75,           3883.80,           2559.75,           1241.31,           1113.38,            882.30,            786.01,            702.10,            732.97,            928.82,            834.76,            878.84,            678.54,,            556.87,,,,
Peru,World,Miscellaneous,Export,Export(US$ Mil),            101.03,            106.94,            113.20,            114.02,            118.54,             78.47,             70.31,             90.46,             89.98,             58.97,             49.66,             42.30,             36.98,             29.24,             26.60,             23.34,             22.67,             96.12,             16.11,             18.91,              8.36,              8.91,,              5.07,,,,
Peru,World,Plastic or Rubber,Export,Export(US$ Mil),            564.04,            660.36,            612.52,            619.15,            560.27,            413.76,            298.89,            365.17,            308.45,            229.10,            198.22,            143.87,            111.21,            100.47,             83.13,             60.90,             40.86,             32.63,             24.82,             13.43,             10.88,              7.98,,              9.25,,,,
Peru,World,Raw materials,Export,Export(US$ Mil),          14467.00,          15421.90,          15828.27,          17733.98,          17654.45,          13219.96,           8920.36,          11021.18,          11029.46,           8110.01,           4968.06,           3450.36,           2067.47,           1809.58,           1483.73,           1412.52,           1383.75,           1432.11,           1960.63,           1597.00,           1613.41,           1049.28,,            779.20,,,,
Peru,World,Stone and Glass,Export,Export(US$ Mil),           6223.45,           6294.15,           9198.27,          10476.54,          10636.60,           8126.82,           7147.56,           6384.25,           4943.19,           4683.00,           3530.26,           2815.62,           2385.05,           1766.81,           1408.04,           1405.70,           1456.02,           1316.33,            920.77,            882.12,            701.69,            514.44,,            341.99,,,,
