Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Kuwait,India,All Products,Export,Partner share(%)-Top 5 Export Partner,      1.42,      0.88,      0.63,,,      0.66,,      0.61,      0.62,      0.55,,,,      0.54,,      0.45,,,,,,,,,,,,
Kuwait,India,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,      5.68,,,,,,,,,,,,,,,,,,,,,,
Kuwait,Indonesia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,      0.33,,      0.61,      0.61,      0.84,      0.61,      0.52,,,,,,,,,,,,
Kuwait,Iraq,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,      0.69,      0.87,,,,,,,,,,,,,,,
Kuwait,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,      6.04,,,,,      5.59,      5.86,,,,,,,,,,,,,
Kuwait,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,      6.78,      7.10,      7.51,,,      7.96,,      9.60,      8.53,      7.99,,      6.40,      9.86,     10.69,      9.56,      9.75,,,,,,,,,,,,
Kuwait,Saudi Arabia,All Products,Export,Partner share(%)-Top 5 Export Partner,      1.54,      0.74,      0.62,,,      0.78,,      0.49,      0.53,      0.58,,      0.72,      1.11,      1.12,      1.01,      0.78,,,,,,,,,,,,
Kuwait,Saudi Arabia,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,      5.61,,      7.94,,      7.92,      6.78,      6.45,      6.46,      7.03,,,,,,,,,,,,
Kuwait,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,      1.48,      0.83,      0.75,,,      0.97,,      0.79,      0.83,      0.62,,      0.67,      0.81,      0.90,      0.80,      0.47,,,,,,,,,,,,
Kuwait,United Arab Emirates,All Products,Import,Partner share(%)-Top 5 Import Partner,      9.33,      9.38,      8.88,,,,,,,,,,,,,,,,,,,,,,,,,
