Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Poland,World,Animal,Export,Export Product share(%),      4.04,      4.19,      4.30,      4.04,      3.79,      3.73,      3.63,      3.42,      3.46,      3.54,      3.70,      2.96,      2.61,      2.22,      2.58,      2.40,      2.71,      3.13,      3.31,      3.13,      3.26,      3.54,,,,,,
Poland,World,Capital goods,Export,Export Product share(%),     29.86,     29.66,     28.79,     28.04,     27.61,     27.92,     27.76,     28.72,     27.99,     26.61,     26.79,     27.83,     28.08,     28.18,     26.53,     24.45,     21.04,     20.73,     16.44,     18.36,     16.86,     15.66,,,,,,
Poland,World,Chemicals,Export,Export Product share(%),      6.61,      7.01,      6.93,      6.94,      6.77,      6.54,      5.90,      5.79,      5.17,      5.01,      5.20,      5.07,      5.10,      4.91,      4.89,      5.34,      5.02,      5.77,      6.91,      6.88,      6.79,      6.02,,,,,,
Poland,World,Consumer goods,Export,Export Product share(%),     42.68,     41.83,     41.31,     40.80,     40.93,     41.12,     41.70,     39.39,     40.25,     40.74,     41.05,     41.04,     41.50,     40.61,     41.45,     42.49,     43.42,     44.13,     45.18,     43.73,     40.35,     39.35,,,,,,
Poland,World,Food Products,Export,Export Product share(%),      6.22,      5.98,      5.88,      5.60,      5.17,      5.18,      5.23,      4.35,      4.21,      4.20,      4.16,      3.75,      3.56,      3.58,      3.67,      3.66,      3.65,      5.00,      6.77,      5.49,      4.46,      5.20,,,,,,
Poland,World,Footwear,Export,Export Product share(%),      0.60,      0.54,      0.53,      0.47,      0.40,      0.39,      0.35,      0.33,      0.35,      0.38,      0.43,      0.47,      0.61,      0.77,      0.82,      0.92,      1.03,      1.04,      1.20,      1.36,      1.19,      1.19,,,,,,
Poland,World,Fuels,Export,Export Product share(%),      3.31,      4.14,      4.70,      5.00,      4.90,      4.16,      3.08,      4.25,      3.76,      4.49,      5.28,      5.47,      4.40,      5.09,      5.79,      5.21,      4.98,      5.48,      6.69,      6.87,      8.18,      9.10,,,,,,
Poland,World,Hides and Skins,Export,Export Product share(%),      0.58,      0.54,      0.47,      0.38,      0.39,      0.40,      0.32,      0.32,      0.37,      0.39,      0.55,      0.61,      0.82,      0.81,      0.87,      0.78,      0.84,      0.90,      0.84,      0.83,      0.85,      0.83,,,,,,
Poland,World,Intermediate goods,Export,Export Product share(%),     17.82,     18.85,     19.69,     21.22,     21.58,     19.64,     17.67,     20.68,     20.86,     21.46,     20.61,     21.99,     21.27,     21.20,     21.79,     23.57,     22.59,     23.81,     26.72,     26.66,     30.34,     31.36,,,,,,
Poland,World,Mach and Elec,Export,Export Product share(%),     25.22,     24.65,     23.70,     23.77,     23.60,     26.30,     25.60,     24.42,     24.79,     23.66,     22.61,     21.90,     22.65,     22.01,     20.91,     20.17,     16.87,     16.38,     14.25,     13.03,     11.45,     10.03,,,,,,
Poland,World,Metals,Export,Export Product share(%),      9.84,     10.58,     10.87,     11.70,     11.85,     11.07,     10.05,     12.86,     13.13,     12.95,     11.96,     12.55,     11.33,     11.36,     11.70,     12.75,     12.44,     13.02,     14.89,     14.49,     16.19,     16.79,,,,,,
Poland,World,Minerals,Export,Export Product share(%),      0.15,      0.19,      0.18,      0.19,      0.18,      0.18,      0.18,      0.28,      0.28,      0.31,      0.27,      0.26,      0.27,      0.40,      0.38,      0.49,      0.65,      0.76,      1.09,      1.46,      1.82,      2.15,,,,,,
