Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Luxembourg,World,Intermediate goods,Export,Export Product share(%),     32.25,     33.41,     32.60,     33.16,     37.81,     38.00,     35.73,     40.39,     38.21,     38.04,     34.58,     38.34,     35.63,     34.26,     33.41,     36.90,     36.84,,,,,,,,,,,
Luxembourg,World,Mach and Elec,Export,Export Product share(%),     16.41,     14.73,     14.89,     15.72,     14.36,     15.56,     16.96,     16.27,     19.42,     21.32,     24.03,     22.06,     24.36,     26.83,     29.70,     25.39,     25.72,,,,,,,,,,,
Luxembourg,World,Metals,Export,Export Product share(%),     23.80,     25.74,     26.31,     27.24,     28.68,     29.40,     27.37,     36.54,     32.89,     31.75,     28.22,     30.73,     26.28,     26.09,     26.55,     29.40,     28.15,,,,,,,,,,,
Luxembourg,World,Minerals,Export,Export Product share(%),      0.55,      0.57,      0.65,      0.64,      0.68,      0.61,      0.47,      0.55,      0.60,      0.67,      0.51,      0.42,      0.44,      0.49,      0.47,      0.65,      0.75,,,,,,,,,,,
Luxembourg,World,Miscellaneous,Export,Export Product share(%),      5.07,      5.73,      5.26,      5.28,      4.90,      4.81,      5.05,      4.98,      6.35,      3.82,      3.92,      6.04,      5.77,      6.51,      5.94,      7.25,      4.49,,,,,,,,,,,
Luxembourg,World,Plastic or Rubber,Export,Export Product share(%),     15.10,     14.82,     16.46,     16.28,     16.74,     15.18,     12.11,     11.08,     10.12,     10.36,     10.43,      9.99,     11.30,     10.88,      9.94,     10.16,     10.95,,,,,,,,,,,
Luxembourg,World,Raw materials,Export,Export Product share(%),      3.73,      3.68,      4.12,      4.55,      5.74,      5.46,      3.45,      3.20,      3.13,      3.11,      3.25,      3.25,      2.91,      2.66,      2.44,      2.64,      2.90,,,,,,,,,,,
Luxembourg,World,Stone and Glass,Export,Export Product share(%),      3.58,      4.44,      3.12,      3.77,      4.49,      2.72,      3.26,      3.21,      3.16,      3.55,      3.47,      3.72,      3.65,      3.73,      3.88,      4.00,      4.47,,,,,,,,,,,
Luxembourg,World,Textiles and Clothing,Export,Export Product share(%),      5.70,      5.04,      5.30,      5.46,      5.16,      5.87,      6.19,      4.67,      4.48,      5.19,      5.49,      5.16,      5.64,      5.15,      5.01,      5.00,      5.25,,,,,,,,,,,
Luxembourg,World,Transportation,Export,Export Product share(%),      7.69,      7.52,      7.77,      6.75,      7.23,      7.04,      8.38,      6.62,      7.33,      7.14,      6.31,      5.81,      6.38,      5.00,      4.55,      3.80,      3.97,,,,,,,,,,,
Luxembourg,World,Vegetable,Export,Export Product share(%),      1.24,      1.05,      0.99,      0.94,      1.44,      1.57,      1.44,      0.92,      0.89,      1.01,      1.12,      0.91,      0.97,      0.86,      0.83,      0.97,      1.16,,,,,,,,,,,
