Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Occ.Pal.Terr,Jordan,All Products,Import,Partner share(%)-Top 5 Import Partner,      2.72,      1.79,      1.77,      2.10,      2.06,      1.70,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,"Korea, Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,      1.40,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Kuwait,All Products,Export,Partner share(%)-Top 5 Export Partner,      1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Netherlands,All Products,Export,Partner share(%)-Top 5 Export Partner,,      1.21,,,,,,,      1.72,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Saudi Arabia,All Products,Export,Partner share(%)-Top 5 Export Partner,      1.54,,      0.94,      1.41,      1.29,,      0.80,      0.64,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Turkey,All Products,Import,Partner share(%)-Top 5 Import Partner,      7.25,      5.73,      5.60,      4.96,      4.91,      4.52,      3.16,      1.92,      2.61,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,      1.95,      1.50,      0.82,      1.85,      1.18,      2.04,,      0.66,      0.47,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,      1.27,      1.14,      1.74,      1.17,      1.26,      1.18,      0.64,      0.65,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Trade Indicator,Country Growth (%),     -4.50,      6.99,     -4.01,     18.04,    -14.51,     26.79,      0.62,      4.08,      6.35,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Tariff,Duty Free Tariff Lines Share (%),     83.50,     83.15,     82.70,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Animal,Export,Export Product share(%),      0.50,      0.52,      2.02,      2.38,      2.93,      3.26,      2.38,      1.12,      1.68,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Capital goods,Export,Export Product share(%),      3.77,      4.12,      4.21,      4.14,      4.45,      5.54,      5.42,      5.38,      4.89,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Chemicals,Export,Export Product share(%),      3.49,      3.33,      3.07,      3.93,      4.06,      5.54,      6.93,      5.31,      4.60,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Consumer goods,Export,Export Product share(%),     64.23,     66.26,     61.35,     63.27,     65.41,     65.03,     71.26,     62.16,     60.43,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Food Products,Export,Export Product share(%),      9.60,      9.56,      9.81,     10.30,      9.07,      8.75,      8.20,      7.90,      6.96,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Footwear,Export,Export Product share(%),      4.12,      4.54,      4.19,      4.06,      4.89,      4.47,      5.06,      4.93,      4.88,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Fuels,Export,Export Product share(%),      0.16,      0.23,      0.24,      0.32,      0.22,      0.27,      0.41,      0.57,      0.27,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Hides and Skins,Export,Export Product share(%),      0.60,      0.79,      0.56,      0.41,      0.35,      0.61,      0.52,      0.71,      0.87,,,,,,,,,,,,,,,,,,,
