Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Senegal,World,Vegetable,Export,Export Product share(%),      8.69,      7.80,      8.06,      6.16,      8.74,      6.61,      6.42,      3.43,      9.08,      8.09,      6.25,      5.55,      4.96,     10.26,     10.86,     11.36,     10.05,     12.20,      3.65,      4.41,,,,,,,,
Senegal,World,Wood,Export,Export Product share(%),      0.97,      0.91,      0.99,      1.05,      0.93,      0.89,      1.34,      1.25,      1.58,      1.41,      1.27,      1.34,      1.16,      1.69,      1.44,      1.05,      1.71,      1.55,      0.89,      1.00,,,,,,,,
Senegal,World,Capital goods,Import,Import Product share(%),     22.39,     17.82,     17.36,     17.58,     17.60,     17.93,     20.55,     17.03,     16.25,     19.22,     17.10,     16.07,     16.53,      8.78,     18.96,     18.72,     21.90,     20.26,     15.35,     13.95,,,,,,,,
Senegal,World,Consumer goods,Import,Import Product share(%),     42.84,     49.08,     47.62,     43.43,     48.97,     45.95,     43.32,     44.23,     47.00,     50.14,     44.66,     38.63,     40.54,     45.54,     40.51,     34.09,     38.85,     34.91,     42.44,     48.55,,,,,,,,
Senegal,World,Intermediate goods,Import,Import Product share(%),     17.58,     16.63,     16.31,     17.28,     16.47,     18.19,     19.67,     17.91,     20.53,     19.15,     18.16,     22.57,     20.73,     16.84,     21.50,     20.97,     24.30,     29.06,     21.89,     20.14,,,,,,,,
Senegal,World,Raw materials,Import,Import Product share(%),     15.23,     16.01,     18.29,     21.21,     16.53,     17.49,     15.97,     20.11,     15.69,     10.79,     19.42,     21.93,     21.50,     28.20,     18.08,     25.56,     14.02,     14.98,     19.52,     16.69,,,,,,,,
Senegal,World,All Products,Tariff,Maximum Rate (%),     35.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     21.00,     20.00,,,,,,,,,,,,,
Senegal,World,All Products,Tariff,Simple Average (%),     12.99,     13.18,     13.13,     13.13,     13.32,     13.42,     13.41,     13.41,     13.41,     13.50,     13.98,     13.93,     13.92,     13.83,     13.86,,,,,,,,,,,,,
Senegal,World,All Products,Tariff,Weighted Average (%),     11.64,      8.46,      8.08,      8.08,      8.51,      8.85,      9.00,      8.49,      8.49,      9.35,      9.20,      9.25,      9.12,      8.26,      9.40,,,,,,,,,,,,,
Senegal,World,Capital goods,Tariff,Weighted Average (%),      7.52,      7.77,      7.82,      7.82,      7.75,      8.18,      8.05,      8.08,      8.08,      8.15,      8.23,      8.44,      7.94,      9.23,      8.24,,,,,,,,,,,,,
Senegal,World,Consumer goods,Tariff,Weighted Average (%),     12.89,     10.85,     10.68,     10.68,     10.59,     11.10,     11.43,     10.99,     10.99,     11.11,     11.99,     12.50,     12.24,     11.37,     12.62,,,,,,,,,,,,,
Senegal,World,Intermediate goods,Tariff,Weighted Average (%),     12.45,      8.24,      7.81,      7.81,      8.09,      8.79,      8.70,      8.71,      8.71,      8.25,      8.52,      8.77,      8.85,      8.65,      8.64,,,,,,,,,,,,,
Senegal,World,Raw materials,Tariff,Weighted Average (%),     16.17,      3.05,      3.14,      3.14,      3.53,      3.61,      3.83,      2.99,      2.99,      5.14,      4.19,      4.42,      4.33,      2.65,      4.20,,,,,,,,,,,,,
Senegal,World,All Products,Trade Indicator,World Growth (%),     -7.87,      0.13,      1.03,     -0.01,      9.18,     10.43,    -12.27,      7.47,      7.24,      7.53,      6.26,     10.47,      8.10,      2.06,     -1.85,      7.43,      2.52,     -0.47,      3.05,      3.55,,,,,,,,
