Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Ukraine,World,Miscellaneous,Export,Export(US$ Mil),            742.32,           1012.13,           1532.14,           1313.17,           1236.12,           1014.83,            916.91,            993.97,            990.09,            829.45,            621.84,           1121.14,            746.33,            485.42,            486.51,            484.09,            522.51,            434.02,            466.84,            284.94,,,,,,,,
Ukraine,World,Plastic or Rubber,Export,Export(US$ Mil),            412.62,            586.49,            787.84,            999.44,            937.70,            685.28,            563.32,            997.47,            987.19,            803.37,            575.00,            439.19,            361.02,            262.73,            256.15,            245.50,            189.28,            316.35,            369.35,            402.02,,,,,,,,
Ukraine,World,Raw materials,Export,Export(US$ Mil),          11823.20,          14740.76,          15253.28,          14823.28,          11875.35,           8266.95,           7674.13,           9682.91,           4320.94,           4035.86,           4018.49,           3255.06,           2476.10,           2554.32,           1990.89,           1909.45,           2057.21,           1994.78,           1964.42,           1965.91,,,,,,,,
Ukraine,World,Stone and Glass,Export,Export(US$ Mil),            413.60,            640.80,            701.53,            722.50,            649.88,            473.71,            369.43,            601.66,            505.86,            379.34,            317.45,            280.89,            231.29,            147.30,            141.25,            116.88,             79.07,            108.54,            133.70,            172.75,,,,,,,,
Ukraine,World,Textiles and Clothing,Export,Export(US$ Mil),            634.22,            785.86,            811.13,            783.66,            863.26,            735.84,            712.95,            983.40,            990.83,            915.33,            913.87,            882.64,            765.34,            654.65,            614.22,            537.84,            454.00,            501.55,            449.68,            382.80,,,,,,,,
Ukraine,World,Transportation,Export,Export(US$ Mil),            679.18,           1472.26,           3342.99,           5961.75,           4854.76,           3262.44,           1596.40,           4320.40,           3305.60,           2081.10,           1647.99,           2032.81,            984.03,            688.56,            548.71,            437.92,            415.10,            616.95,            540.37,            635.14,,,,,,,,
Ukraine,World,Vegetable,Export,Export(US$ Mil),          11288.10,          12586.81,          12403.95,          13373.71,           8950.27,           6613.37,           6849.98,           7546.22,           3444.46,           2922.53,           2282.04,           1681.72,           1304.61,           1463.31,            918.78,            607.97,            836.45,            774.75,            675.36,           1053.24,,,,,,,,
Ukraine,World,Wood,Export,Export(US$ Mil),           1776.78,           2349.75,           2391.01,           2192.56,           2178.58,           1768.73,           1471.91,           1675.39,           1595.20,           1199.24,            987.80,            909.19,            718.11,            568.30,            516.77,            418.31,            314.52,            238.15,            208.56,            193.90,,,,,,,,
Ukraine,World,All Products,Export,Exports (in US$ Mil),          38127.04,          53913.30,          63320.47,          68694.50,          68393.03,          51430.29,          39695.65,          66952.31,          49294.39,          38367.61,          34227.97,          32666.13,          23066.85,          17927.42,          16264.72,          14572.54,          11581.57,          12637.41,          14217.48,          14400.24,,,,,,,,
Ukraine,World,Capital goods,Import,Import(US$ Mil),           6560.75,           9139.42,          14103.60,          16627.19,          14671.08,           9314.33,           7218.59,          19166.10,          15104.83,          10609.20,           8127.11,           6384.63,           4589.22,           3133.55,           2851.87,           2331.18,           1832.74,           3034.08,           3327.95,           2878.43,,,,,,,,
Ukraine,World,Consumer goods,Import,Import(US$ Mil),          17431.48,          26971.95,          38669.72,          42372.99,          39454.62,          28110.21,          21838.48,          36371.46,          23762.23,          17580.43,          12886.23,           9331.22,           7879.02,           6944.65,           6364.45,           6444.82,           5965.57,           6621.65,           8766.05,           9193.31,,,,,,,,
Ukraine,World,Intermediate goods,Import,Import(US$ Mil),           8631.17,          11399.55,          14866.22,          15009.78,          15857.69,          12097.36,           8502.03,          16165.27,          12113.03,           8729.46,           7133.88,           5380.43,           4370.98,           3093.14,           2793.80,           2286.82,           1719.65,           2261.33,           2379.82,           2756.17,,,,,,,,
Ukraine,World,Raw materials,Import,Import(US$ Mil),           4329.06,           5901.80,           8036.79,           9207.98,          11320.31,          10198.11,           7261.83,          12536.86,           8849.38,           7451.98,           7429.82,           6886.01,           5813.98,           3497.81,           3384.27,           2405.69,           1963.83,           2396.17,           2216.42,           2463.58,,,,,,,,
Ukraine,World,All Products,Import,Imports (in US$ Mil),          37516.15,          54381.41,          76986.01,          84656.67,          82607.54,          60737.13,          45412.94,          85448.38,          60600.58,          45021.62,          36122.00,          28996.78,          23020.44,          16975.85,          15775.06,          13956.00,          11846.11,          14675.97,          17124.86,          17602.88,,,,,,,,
Ukraine,...,...,Development,"GNI per capita, Atlas method (current US$)",   2640.00,   3560.00,   3800.00,   3500.00,   3120.00,   2990.00,   2840.00,   3220.00,   2570.00,   1950.00,   1540.00,   1270.00,    980.00,    790.00,    730.00,    700.00,    760.00,    850.00,    890.00,    860.00,    920.00,   1010.00,   1230.00,   1420.00,   1520.00,   1610.00,   1620.00,
Ukraine,...,...,Trade Indicator,HH Market concentration index,      0.04,      0.05,      0.07,      0.08,      0.09,      0.07,      0.06,      0.06,      0.08,      0.07,      0.06,      0.05,      0.06,      0.05,      0.07,      0.08,      0.07,      0.08,      0.11,      0.23,,,,,,,,
Ukraine,...,...,Trade Indicator,Index of export market penetration,      7.08,      7.19,      7.15,      7.14,      7.01,      6.87,      6.74,      6.88,      6.71,      6.48,      6.41,      6.06,      5.38,      5.09,      4.88,      4.60,      4.27,      4.10,      3.63,      3.67,,,,,,,,
Ukraine,...,...,Development,Trade (% of GDP),    107.53,    100.69,     95.15,     91.79,    106.24,     98.14,     94.42,    101.83,     95.21,     96.10,    102.12,    114.91,    112.93,    105.79,    109.29,    119.86,    101.95,     86.05,     84.24,     93.86,     97.23,     73.94,     52.07,     45.97,     50.06,     56.36,     64.22,
